"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","block_order","chunk_order","stimulus","key_press","state","test_part","correct_response","correct","responses","question_order","bonus"
"","null","image-keyboard-response","1288","1894564","0.0-1288.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","null","4","structured_incentive","74","false","","",""
"","null","html-keyboard-response","1289","1896016","0.0-1289.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1290","1896804","0.0-1290.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1291","1899564","0.0-1291.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1292","1900887","0.0-1292.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1293","1901884","0.0-1293.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1294","1904947","0.0-1294.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1295","1905563","0.0-1295.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1296","1906695","0.0-1296.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1297","1909564","0.0-1297.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1298","1910563","0.0-1298.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1299","1911563","0.0-1299.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1300","1914564","0.0-1300.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1301","1915563","0.0-1301.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1302","1916597","0.0-1302.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1303","1919564","0.0-1303.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1304","1920564","0.0-1304.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1305","1921564","0.0-1305.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1306","1924563","0.0-1306.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1307","1925564","0.0-1307.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1308","1926564","0.0-1308.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1309","1929564","0.0-1309.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1310","1930564","0.0-1310.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1311","1931564","0.0-1311.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1312","1934564","0.0-1312.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1313","1935563","0.0-1313.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1314","1937061","0.0-1314.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1315","1939564","0.0-1315.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1316","1940564","0.0-1316.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1317","1941957","0.0-1317.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1318","1944464","0.0-1318.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1319","1944821","0.0-1319.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1320","1945040","0.0-1320.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1321","1947560","0.0-1321.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1322","1947915","0.0-1322.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1323","1948120","0.0-1323.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1324","1950627","0.0-1324.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1325","1950984","0.0-1325.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1326","1951191","0.0-1326.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1327","1953697","0.0-1327.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1328","1954055","0.0-1328.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1329","1954258","0.0-1329.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1330","1956760","0.0-1330.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","null","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1331","1957112","0.0-1331.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1332","1957318","0.0-1332.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1333","1959820","0.0-1333.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","null","4","structured_incentive","74","false","","",""
"","null","html-keyboard-response","1334","1960176","0.0-1334.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1335","1960381","0.0-1335.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1336","1962888","0.0-1336.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1337","1963244","0.0-1337.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1338","1963448","0.0-1338.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1339","1965955","0.0-1339.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1340","1966313","0.0-1340.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1341","1966519","0.0-1341.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1342","1969026","0.0-1342.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1343","1969379","0.0-1343.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1344","1969580","0.0-1344.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","0.20000000018626451","image-keyboard-response","1345","1969582","0.0-1345.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","72","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1346","1969934","0.0-1346.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
