rt,url,trial_type,trial_index,time_elapsed,internal_node_id,assignmentID,mturkID,hitID,view_history,stimulus,key_press,state,test_part,correct_response,order_block,order_chunk,correct,bonus,responses
null,,html-keyboard-response,71,97802,0.0-71.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,72,98011,0.0-72.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
511.39999999851,,image-keyboard-response,73,98523,0.0-73.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,72,1,structured_normal,83,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,74,98876,0.0-74.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,75,99077,0.0-75.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
529.69999999553,,image-keyboard-response,76,99607,0.0-76.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,83,2,structured_normal,68,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,77,99959,0.0-77.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,78,100160,0.0-78.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
602,,image-keyboard-response,79,100763,0.0-79.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,68,3,structured_normal,72,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,80,101115,0.0-80.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,81,101316,0.0-81.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
664.5,,image-keyboard-response,82,101981,0.0-82.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,68,1,structured_normal,83,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,83,102333,0.0-83.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,84,102534,0.0-84.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
